Comments,CommentID,CommentReply,CommentLike,PublishDate,VideoID,MovieDate,MovieLink,CommentDate,Difference
It reminds me the plot of the rugrats movie where they are searching for the wizard of the forest and the parent are searching for them,UgxzzgkSqL4jBrmkq594AaABAg,0,7,2021-04-15T12:35:54Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
who knows the song from 1:42 ???? I need that song,UgzsfMLKBJ5xqPw-9YN4AaABAg,1,0,2021-04-15T12:26:49Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
What?,UgyLlCZ1NnDaAJLZQxB4AaABAg,0,0,2021-04-15T10:38:12Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
So... Bridge to Terabithia 2? Still have ptsd from the first movie. Hard pass.,UgxKRfABvrPE0BgiNpZ4AaABAg,0,1,2021-04-15T10:25:49Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
What a waste of time.,UgyyrCLzu0sMvfJUtvR4AaABAg,0,0,2021-04-15T09:40:51Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
"Is this one like ""I Kill Giants"" because i didnt appreciate it.",UgzUTeNYAVmdMoB_Ihp4AaABAg,0,1,2021-04-15T09:32:14Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
The color grading in many recent movies is driving me nuts. Why do they make everything look so slick and fake and way too saturated like instagram posts...,UgxY54MHv8FVDFkPJV14AaABAg,0,0,2021-04-15T08:35:43Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
Of course the s--- with crazy colored hair that sucks you know what to get bills paid had to be in it,UgzSgk4NrZR0Fcn8Tn94AaABAg,0,0,2021-04-15T08:24:55Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
So the guy wants to save his dead wife and some kids goes to his house with a samurai sword... who's the bad guy here? 😂,Ugwlsog8MSesYdOapKx4AaABAg,0,6,2021-04-15T08:23:53Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
Waterman is just thawed Mr.Freeze,UgyLluTJniyXpGEYXix4AaABAg,0,0,2021-04-15T07:08:30Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
Ah it's young Randall from This is Us!,UgxrFuSR9_JFPefX6D94AaABAg,0,3,2021-04-15T05:57:20Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
1:39 the house of kratos ?,Ugxl89Rm1iHLZHlHTFB4AaABAg,1,1,2021-04-15T05:44:57Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
It's remaind me Bridge to Terabithia .,Ugxlq1MFy94pcxJmfQx4AaABAg,0,0,2021-04-15T04:59:14Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
Welp Lil Wayne you now have a run for your money. Mr. Fireman.🤷🏾‍♂️,Ugx7rhEJ23bzkAxjlPt4AaABAg,0,2,2021-04-15T04:44:17Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
Look nice,UgypFCU014_kVG1ELtB4AaABAg,0,0,2021-04-15T04:27:05Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
The River Man more than Ocean Man,UgxTWmRyW2AGM2RGtS54AaABAg,0,2,2021-04-15T04:02:08Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
Thought this was a horror film at first.,UgzdbpQC-c21dQUAr_N4AaABAg,0,0,2021-04-15T03:04:35Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
The Aqua Man,UgxZyN7kJOhLrt22T4R4AaABAg,0,0,2021-04-15T02:38:46Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
so he finds the water man fights off some creatures and saves his mom. Don't need to watch the movie now,Ugzr3V6YMz-mCItsEcp4AaABAg,0,1,2021-04-15T02:32:14Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
Why is the acting so wooden?,UgzKMjWED6UI7M655rd4AaABAg,0,0,2021-04-15T02:29:41Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
"Wow, they made a movie about Old Greg. That's awesome. Can't wait to see the funk in live action, that big purple medicine ball covered in teets.",UgyXQyAzcoZphEHvTiZ4AaABAg,0,15,2021-04-15T02:26:50Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
"""My momma, my momma, my momma""
""Gatoradeeee""
""H20...""",UgzZmz7jXpBiyqcF3WN4AaABAg,0,2,2021-04-15T01:18:05Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
Nice  trailer ❤,UgyLAitT0-NmkYKTMlN4AaABAg,0,0,2021-04-15T00:22:06Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
Genuinely thought this was a horror at the start of the trailer.,UgywZOuEw26JWBPUh9p4AaABAg,2,202,2021-04-15T00:18:54Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-15,22
So it's like an off brand A Monster Calls,UgwoLzTy6wTxLmm3dph4AaABAg,1,1,2021-04-14T23:38:58Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"waterman doesnt exist. 
he should be looking for bubbleman, diveman, waveman, or aquaman. 
even splash woman. but there's never been a waterman.",UgwWIAbCoNi7ePiKY0Z4AaABAg,0,5,2021-04-14T23:23:01Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
I just  know this will have a sad ending.,UgzMSvM5Xt3ekHN1V8p4AaABAg,0,33,2021-04-14T23:01:43Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
it's always a white girl with a black guy. why is never a white kid with a black girl. wth,UgzkNmi3I3_LcOgERcl4AaABAg,0,0,2021-04-14T23:01:02Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Looks really exciting,UgwJO2ukcWypLp3taJx4AaABAg,0,0,2021-04-14T23:00:05Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"candy man, bougy man, empty man, and now the WATER MAN",UgwncyaHA2nMOLtGDP14AaABAg,0,8,2021-04-14T22:53:21Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"what? is the horror, adventure, fantasy, ya fiction...lol. Im confused.",Ugw-kGACrE03kkqhPqB4AaABAg,1,0,2021-04-14T22:40:23Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"Excuse me, a film studio called Yoruba Saxon?? Wow.",UgzkDsPB018kt0IqTg14AaABAg,1,2,2021-04-14T21:27:55Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"I am thirsty, gimme some water man",UgwbbJaHJ646Tnq2tjR4AaABAg,0,1,2021-04-14T20:58:36Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"So the Water Boy became black and a kid and thus became the Water Man.

Well I always knew this would happen to Adam Sandler. LOL",Ugz7dTCImkQF8a73Cy14AaABAg,0,1,2021-04-14T20:52:18Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Best video really good👍👍👍,UgxIFCPQFP3uXSKryGB4AaABAg,0,0,2021-04-14T20:36:27Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Will the kids be hallucinating the entire time? And will the journey be pointless and the kid learns that he needed to spend that time with his mom? If so... lame,UgzTJ0ou2ypsb2UIqal4AaABAg,0,0,2021-04-14T20:18:31Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Yengenizin yeni projesi...,UgxakXa1gvDd5Fn52jp4AaABAg,0,3,2021-04-14T19:40:54Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
First fantasy film trailer I've seen in a long time that didn't look like the film sucked,UgwmBxDsTwPKUAzrXYx4AaABAg,0,32,2021-04-14T19:36:35Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
fantastic,Ugwrm-tm3f_SgYHB2Zd4AaABAg,0,0,2021-04-14T19:30:37Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"Man, the sequel to The Waterboy certainly looks weird.",Ugx-vR2Ws5M2AM-8Ijd4AaABAg,0,1,2021-04-14T19:26:59Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
I am about to be thirteen this month and I been wanting a sword for over a year now my parents said they won't give me one but I won't give up,UgzeMLfa4HfwhsLl0Ox4AaABAg,0,1,2021-04-14T19:18:55Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Rosario Dawson always has the role of someone dying.,UgyBH81kfRdaM6nDYdR4AaABAg,1,0,2021-04-14T19:14:47Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Is this related to Aqua Man? Brothers maybe?,Ugx6wlhM9xGSHXrdXoF4AaABAg,0,0,2021-04-14T19:09:06Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
So black A Monster Calls? Dope!,UgxXiqWNzMdI5PPvFw54AaABAg,0,0,2021-04-14T19:02:31Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
They were drinkin the wrong water! Gaaaaatttooorrraaaaadeeeeee,UgxvCQLyS8lHf45j5j94AaABAg,0,0,2021-04-14T18:59:35Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Getting some Bridge to Terebithia vibes,UgzgOh0dLQQo3Irb5BV4AaABAg,0,2,2021-04-14T18:56:30Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Burge tur Turraburrbthurrah,UgzCOZ732DhYJsFn_Xx4AaABAg,0,12,2021-04-14T18:49:33Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Very Bridge to Terebethia vibes here,UgwfZ2xB5zxhdbM8mHl4AaABAg,0,1,2021-04-14T18:41:43Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Bomboclaatt,UgxaM-NvlxaHW7oLxd14AaABAg,0,3,2021-04-14T18:36:55Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"omg Slenderman, Empty man and now Waterman LOL",UgzUmKhZccbX2BaNYR94AaABAg,0,0,2021-04-14T18:35:32Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Aqua man?,UgwJwOEnplARHgGSNex4AaABAg,0,18,2021-04-14T18:34:40Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Reminds me of I Kill Giants,UgwKh4FFODUAi2p2lut4AaABAg,1,1,2021-04-14T18:33:20Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Bridge to Terabithia or nah 😂😂,Ugwt6X3CWQ8L93gunlV4AaABAg,1,128,2021-04-14T18:30:25Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
So like this is like 20 different plot threads strung together,UgzqSpDKtWb1rbx0lGl4AaABAg,0,50,2021-04-14T18:29:38Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"How many times did someone say ""The waterman"" in this trailer? Too many times",UgyC9FOKNudoncP0geB4AaABAg,0,2,2021-04-14T18:28:02Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Anyone know the song?,Ugy5GPTOv4vZdUqyKeJ4AaABAg,2,1,2021-04-14T18:17:24Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
What The Hell Man?,UgxlZvVLB8bgERfPrch4AaABAg,0,0,2021-04-14T18:14:57Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Why does the cabinet look like kratos home,UgwXKA9JDJ8qU7aSJH94AaABAg,0,1,2021-04-14T18:12:04Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
God help my day and life!,UgykzRy3mbCDHEHSsu94AaABAg,0,19,2021-04-14T17:57:17Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Finally something a lil different,UgwRrZamGtcpBfQm9lJ4AaABAg,1,3,2021-04-14T17:50:58Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
sounds like Aquaman having nightfall problems,UgyqC0F3kJYq4UcTRUx4AaABAg,0,7,2021-04-14T17:36:04Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Slight rip-off of The Talisman by Stephen King and Peter Straub,UgwPo5oUondRpgb3sDR4AaABAg,0,0,2021-04-14T17:36:04Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Ocean man> water man,UgzWPIsVN7xlUyaFR1F4AaABAg,0,0,2021-04-14T17:34:27Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
❤❤❤,UgwzVORvA7-9T19T95l4AaABAg,0,0,2021-04-14T17:33:31Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Why does this remind me of Bridge to Terabithia?,UgyBA3fjhcL5GiI9xoB4AaABAg,12,222,2021-04-14T17:32:52Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Isn't that Young Randall from This is us,Ugyr4kLbahT_2Qz6q4J4AaABAg,2,18,2021-04-14T17:27:12Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Junior Randell,UgyMmnTb-XkfzOoSU6R4AaABAg,0,1,2021-04-14T17:24:45Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Adam Sandler grown up,UgyI4LfFd2r5GJ-0ivx4AaABAg,0,0,2021-04-14T17:21:50Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"Looks amazing, I'm ready to see this.",Ugwds7N6HWSwhlOI9Et4AaABAg,0,0,2021-04-14T17:20:16Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
In which country a kid can have a f... sword on his back?,UgyIVBFu9Jzl0BwRqSh4AaABAg,13,8,2021-04-14T17:19:25Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
but what about the water sheep ?,UgzzQEQxXiycegV70IR4AaABAg,0,0,2021-04-14T17:15:42Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
So he finds the Water Man... tired of trailers giving away the movie,UgwSVuItv5tonaaKaEp4AaABAg,7,47,2021-04-14T17:12:48Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Waterboy starring Adam Sandler 🤣🤣🤣,Ugz7oOdDPbnZx7pFY594AaABAg,0,31,2021-04-14T17:10:10Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Its like bridge to terabithia,UgxLKpAjfv7rkUfbl394AaABAg,4,4,2021-04-14T17:09:18Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
Is this Aquaman 2 ?,Ugz8PyTD5hiQur6FnfF4AaABAg,0,1,2021-04-14T17:08:56Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"The Bye Bye Man
The Empty Man
The Water Man...",UgzeT82K4itdqf-5k-d4AaABAg,2,7,2021-04-14T17:08:47Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
The WaterBoy grew up,UgxjfS88nCxnnmdEJq54AaABAg,2,23,2021-04-14T17:06:17Z,Z2w3PV4j98Y,2021-05-07,https://www.imdb.com/title/tt4779326/?ref_=adv_li_tt,2021-04-14,23
"This trailer looks like shit,plot sounds like shit. I'm guessing this movie is going to be shit .",Ugy7RFe-mkxYvc81Dmx4AaABAg,0,0,2013-01-30T08:47:47Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-30,2
its not far from the reality..,UgynTEHxgVaWFoTIGUN4AaABAg,0,0,2013-01-30T03:02:19Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-30,2
You sound like you speak out of experience. That's hilarious,UgyjgX5lIPKHvGTINUx4AaABAg,0,0,2013-01-29T21:37:23Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-29,3
this seems like a horrible movie,UgzubH2nl46c60-V7Ox4AaABAg,0,0,2013-01-29T19:35:32Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-29,3
"Glen, why are you still crying on here, bro? I'm sure everybody is tired of hearing a machositic little bitch like you complain about the opposite sex",UgzdIgRSjXHEqsdmuS54AaABAg,0,0,2013-01-29T18:14:20Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-29,3
Get your balls back: MANHOOD101 . COM,UgxD-MF-3tfdQT20ssJ4AaABAg,0,0,2013-01-29T05:14:52Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-29,3
Why don't you get a sex change so you can reap all the benefits of being a sexyy criminal mastermind with no accountability (etc.)(etc.)?,Ugw8ffiwXQlvYzeaBQF4AaABAg,0,0,2013-01-29T05:03:12Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-29,3
"Glen, I think you should just forget about women in general. I don't have to worry about anyone cutting me to bits, I know how to treat a woman; with love and equality because we are all human and they are just as important",Ugz4TseIfHCFUHagpbt4AaABAg,0,0,2013-01-29T05:02:18Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-29,3
"Why is everyone so worked up about this movie? It's a...movie. its just a hack n slash, anyone in their right mind knows that this kind of situation is not acceptable in real life",Ugw02lgqLmUFkHzmsNh4AaABAg,0,0,2013-01-29T04:58:27Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-29,3
feminism and machismo are not even close to equitable,UgymaoBS0A023txGQ7l4AaABAg,0,0,2013-01-29T04:43:31Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-29,3
"Well, at least you won't procreate.",UgwEMafFsqFMf_Paai14AaABAg,0,0,2013-01-29T04:40:57Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-29,3
does any one else see the apple logo on  the bottom right corner?,UgyKoVtWyoM4MDhGyoZ4AaABAg,0,0,2013-01-28T23:13:19Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-28,4
"The other day a girl molested me in the bus, now I'm afraid",UgwNuPLjqnWRH6qPhbp4AaABAg,0,0,2013-01-28T22:07:20Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-28,4
"Why would i care for the main characters? I see no reason to watch this movie at all... Girl gets raped, and she is insane so she and a friend kills men? I mean. No. Just, no. Not a good story. Try again.",UgyecyPfm1n3CKzl5Hx4AaABAg,0,0,2013-01-27T22:08:50Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-27,5
"Hateful, misandric garbage.",UgyrW_pbiWGAcxMOMU94AaABAg,0,0,2013-01-27T14:10:41Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-27,5
You need to chill out. Not all American women are as you describe. There are women like that in every culture. ,Ugz8B7i15I35gqXe2_F4AaABAg,0,0,2013-01-27T02:53:35Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-27,5
"Great, as if women aren't crazy enough without movies like this.",UgykGTlxrjDKpie4Ttl4AaABAg,0,0,2013-01-26T21:41:47Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-26,6
The Game was better than this!,Ugw8owbl1rPp4vqQGp14AaABAg,0,0,2013-01-25T17:21:20Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-25,7
"men get dumped. men get their wallets raped on a monthly basis. but you make a movie about men killing women, oh that would be sexist.",UgzImhDkAOm536uhfaF4AaABAg,0,0,2013-01-24T20:40:39Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-24,8
"WOW that is the best friend you want, until you realize she is a maniac. I want to see this one. ",UgxlKsSakUNKzM1xOz94AaABAg,0,0,2013-01-24T12:33:45Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-24,8
"Sorry, Sulvuss.  I was in just ""wildly throwing punches"" all over the place.  Didn´t realize what you meant.  I apologize for my behavior and thank you for your comment. You´re clearly right.",UgzeEhVMEk2pK8mhXet4AaABAg,0,0,2013-01-23T20:19:24Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-23,9
"Upset?  Nope!  That could be a projection, too.  Look into it!

xD",UgzG9uTWEkUTpmfz5Gd4AaABAg,0,0,2013-01-23T16:28:50Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-23,9
"Fuck feminism, fuck machismo. Fuck this stupid movie and the producers who made it.",UgwKRsNNHSRDsB5UVx14AaABAg,0,0,2013-01-23T15:03:04Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-23,9
"Here in Italy the only notices that come from USA is that people still kill other people.
Why producers don't think before act? These films can adversely affect people's minds.
They're also killers.",UgwPjRBa-eQIHkpvFPp4AaABAg,0,0,2013-01-23T15:02:14Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-23,9
"No, kid... Whenever YOU call ANYONE ELSE a mangina or say that someone ""gets rejected a lot"", THAT´S a projection.

It´s actually quite a childish and stupid move.  You might want to refrain from it since you expose yourself for the whole world to see right through you.

Just play it safe and keep your fucking mouth shut, (so to speak:  just keep your fingers off the keyboard and you should be OK).",Ugz6RcGhvn88Eh0Xxt14AaABAg,0,0,2013-01-23T05:50:51Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-23,9
"Television IS for idiots, What a coincidence that all of it is targeted at women.",UgwgPqbtuHrGTx5RX254AaABAg,0,0,2013-01-23T01:48:34Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-23,9
Lifetime: Television For Idiots.,Ugz-IJYjCrGWkrzo4g54AaABAg,0,0,2013-01-22T23:27:31Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-22,10
"Could've fooled me, I thought it was trying to say that killing random men for no reason is perfectly socially acceptable.",UgwPobcN0iEjXwbiTUt4AaABAg,0,0,2013-01-22T21:07:44Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-22,10
"Look if you're actually an MRA, which I am having a hard time believing that you really are, then you are definitely not representing the whole group. Say that ""all rape accusations are fraud"" is just stupid. You're giving the entire MRM a bad name by spewing shit like that. And if you really are an MRA then you should really just stop commenting in this thread.",UgwmblfjRAxnFPEqby14AaABAg,0,0,2013-01-22T19:28:35Z,ZRforhAoA3Y,2013-02-01,https://www.imdb.com/title/tt2036376/?ref_=adv_li_tt,2013-01-22,10
