Comments,CommentID,CommentReply,CommentLike,PublishDate,VideoID,MovieDate,MovieLink,CommentDate,Difference
"China owns a shitload of U.S. debt, so it attacks the U.S., destroying its economy and making U.S. money utterly worthless. Ya, makes a lot of sense.",UgjXWyaQOupuFngCoAEC,2,1,2014-07-22T02:43:12Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-07-22,98
A big stool doesn't always mean a clogged toilet.,UgiotBhBOOU7SXgCoAEC,0,0,2014-07-14T11:33:22Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-07-14,106
"I think what the ""DRAGON"" means here is based on the bible on the book of revelation. It pertains to 'The Beast' as China. Just my opinion, correct me if I'm wrong.",UghEP4Q2Pi8koXgCoAEC,1,0,2014-06-26T18:46:52Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-06-26,124
"What part of this movie in unrealistic?
Does the USA owe China a ton of money?
Does the USA not import a ton of electronic components from China?
Does China still hate us?
Could CHina and Russia team up?
George Bush and Romney are not President anymore.
stop using them as an excuse.",UghVzvWqFann0ngCoAEC,0,1,2014-05-01T19:50:06Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-05-01,180
"Oh wow.. this movie's concept is stupid. People lived their lives perfectly fine 25 years ago without any form of high tech gadgetry or internet in their homes. And you're telling us that if someone fucks up technology today, we'll fall in to ""i'll kill my neighbor chaos""? Every single major company now has business continuity processes that are implemented in case a portion or the entire technologies goes down.",Ugj50x-FOecTkngCoAEC,19,6,2014-04-25T13:19:29Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-04-25,186
OH MY GOD! China exports so much stuff they must be secretly sabotaging my microwave so they can invade for profit!! This is so serious and scary 'Muricah yeah!,UgjEz5bHmz9bXngCoAEC,0,1,2014-04-19T10:56:39Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-04-19,192
HAHA This looks like it was made by George Bush and Mitt Romney or something xD,UghuBUQTGRk27ngCoAEC,0,0,2014-04-17T19:40:35Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-04-17,194
yawn,UghR3O7vjPrBt3gCoAEC,0,1,2014-03-29T17:52:37Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-03-29,213
Alex Jones/Glenn Beck wet dream.,UgjzR3HoODkrN3gCoAEC,0,0,2014-03-29T13:38:26Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-03-29,213
Oooo another Red vs. Blue!,UgjW1pcDeBE7b3gCoAEC,0,3,2014-03-26T20:07:41Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-03-26,216
Oh wow...the obamamessiah(false prophet from the toilet of hell) supporters are crying about the movie trailer....waaaaah!,UgghafERU_BKR3gCoAEC,0,0,2014-03-16T05:28:43Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-03-16,226
THE ENTIRE WORLD IS MADE IN CHINA 🙏,Uggfo3QWqxJqeHgCoAEC,1,8,2014-03-02T18:06:14Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-03-02,240
I stay--Yugo.,UggU6zygjpUoJ3gCoAEC,0,0,2014-03-01T22:28:36Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-03-01,241
"Just wanted to say this, and please read it carefully.

THIS
IS
A
MOVIE
GROW UP!",UgiBs-KY4WYmj3gCoAEC,1,7,2014-02-25T04:20:32Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-02-25,245
"1:33 seconds, that's a play on a very famous image of the Great Depression, taken by Dorothea Lange entitled ""Migrant Mother""
This movie might just have credibility :)",Ugj1D_yW1A3Wo3gCoAEC,2,0,2014-02-20T10:54:16Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-02-20,250
so this is what the inside of rush limbagh's head looks like,Ughi7CzfyIYjoHgCoAEC,1,10,2014-02-20T02:44:16Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-02-20,250
A movie for stupid people who want more excuses to hate Obama. ,UgjMavynlLMP73gCoAEC,7,2,2014-01-04T01:57:03Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2014-01-04,297
"ask refugees from tibet or any of the dozens of east european countries who were invaded and occupied for +4decades by communist regimes if they feel this movie is only ""neocon propaganda"". ",Ugg1qj86goNX_3gCoAEC,0,0,2013-12-29T17:12:59Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2013-12-29,303
"So, since they blew their wad on that turd Atlas Shrugged, the GOP are now funding made-for-tv trash on the cheap?
And here I thought Call of Duty Ghosts was their magnum opus: Living out Red Dawn, building a giant wall between us and Mexico, and shooting Mexicans. Oh, and true to form: the black guy died first.",UgiThQm2MwdBSngCoAEC,0,6,2013-11-08T15:19:22Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2013-11-08,354
"The answer to someone else thinking that a bigger budget would make this better, no.  A lot of good movies have been made on a low budget.  Calling on a good story, great casting, good acting, great script and limited effects someone can make a great movie.",UgxwZ6xgNKNbrFPNFqR4AaABAg,0,0,2013-11-04T21:56:17Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2013-11-04,358
"Definitely a good concept, and the movie looks very promising.  Far better than the usual zombie/slasher/crime indie films coming out these days.",UgzilZYtK1W0pNkqon54AaABAg,0,0,2013-10-31T02:20:46Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2013-10-31,362
"So in your rosy picture, what happens to the multitrillion dollar debt? Does it simply go away?",UgwZfRgXQgG94LS925p4AaABAg,0,0,2013-10-29T16:48:09Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2013-10-29,364
I bet this would be awesome if it had a bigger budget,Ugx7EjyDg0vtAAdil_B4AaABAg,0,0,2013-10-28T22:24:37Z,GsnYqbVfjNA,2014-10-28,https://www.imdb.com/title/tt1772262/?ref_=adv_li_tt,2013-10-28,365
i really love this movie even though its scared me she do everything to find the guy tha she love . ^_^,Ugy85_81uKM3FscxoLN4AaABAg,0,0,2013-09-21T07:04:00Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2013-09-21,20
scared,UgyxdIXYLVhV7shz69x4AaABAg,0,0,2013-09-21T06:57:05Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2013-09-21,20
me 2,UgyiSxbw48QUlqqP3Mt4AaABAg,0,0,2013-09-18T10:11:41Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2013-09-18,23
i came here because of movie4k,Ugz3mnF6byA6QEnJ8CV4AaABAg,0,0,2013-09-16T10:41:22Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2013-09-16,25
looks interesting.,UgziWIf6ZMe4LiRO9BN4AaABAg,0,0,2013-09-14T20:32:27Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2013-09-14,27
movie4k.to/I-Will-Follow-You-Into-the-Dark-watch-movie-4022828.html,UgzIPtQbVdJR9j0_v3R4AaABAg,1,0,2013-09-13T17:20:42Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2013-09-13,28
Amazing gem of a movie!!!! Finally a good Indy horror!!!!,UgxaK0y0Fa46WcGc_9R4AaABAg,0,0,2013-09-13T04:07:30Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2013-09-13,28
The film will be out October 11th..,Ugx__Qctmq9yzlnVgaZ4AaABAg,0,0,2013-08-15T19:22:41Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2013-08-15,57
"When is this movie coming outt???????
",UgycIpFSrYndjqrwujt4AaABAg,0,0,2013-03-03T14:35:35Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2013-03-03,222
I just klicked at the video and thought it was a normal love-movie - I didn't expected that its a horror movie,UgwjH-B7C8xvhJs1u754AaABAg,0,3,2012-12-27T16:58:07Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2012-12-27,288
Oh dear lord. What a mess.,UgwaZ8_mZMUHLkWPt7N4AaABAg,0,1,2012-10-10T09:36:24Z,aJ7QGIX4LWA,2013-10-11,https://www.imdb.com/title/tt2179087/?ref_=adv_li_tt,2012-10-10,366
"""A film by Sabi"".  That pretty much sums it all up doesn't it?",Ugj4SkcFMFHAn3gCoAEC,0,1,2014-01-31T16:47:24Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2014-01-31,14
Robin Thicke acting!!!!,Uggh-0cWGuXVq3gCoAEC,0,0,2013-12-26T15:03:36Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-12-26,50
"when the first quote came up i thoguht it said ""looks like shit""

i thought...strange quote to put in your trailer",UghO9oEWmwMpmXgCoAEC,0,5,2013-12-25T21:18:52Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-12-25,51
Read the comments.. they are accurate and more entertaining,UghK1c4_htdepXgCoAEC,0,2,2013-12-25T12:09:31Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-12-25,51
Since when are Twitter quotes based off of a TRAILER supposed to lend credibility towards seeing a movie?,UggImYk9Rpk6XHgCoAEC,0,3,2013-12-24T22:04:59Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-12-24,52
"It does look really good, plenty of action scenes. Glad i saw the whole trailer most would have disliked and moved on ^^",UgjOFFNdlHvLUHgCoAEC,0,0,2013-12-24T09:24:19Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-12-24,52
a better color corection and a film look formate would've made it through :-) all in all well done!,UgiKon7iiokjKngCoAEC,0,1,2013-12-23T23:34:02Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-12-23,53
THIS MOVIE LOOKS TIGHT IM SELLING IT BUT I HAD TO SEE WHAT IT WAS ABOUT IT REMINDS ME OF A MOVIE CALLED BLOW.... TURNT UP MOVIE.....I GIVE THIS TRAILER 5 STARS A+ MY KIND OF MOVIE,UggLXa7WSvBRBXgCoAEC,1,2,2013-12-23T21:35:04Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-12-23,53
Real human being and a real hero. ,UgyUPihmkzNpj8hdw1t4AaABAg,0,0,2013-10-08T03:00:01Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-10-08,129
"Saw this in the past week, and I loved it.
Definitely watch this if you get a chance. ",Ugw3cVUVk5KfQwpszat4AaABAg,0,0,2013-06-11T01:15:17Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-06-11,248
"It does look like a very generic, cheesy drug/shootout thriller - like lots of other low-budget digital films I see on youtube. I was expecting something of a little more substance from these guys, given their background in making dramatic short films. But I'll still give it a try if it's on Netflix streaming or something.",UgziTeRrafaQ-It0l894AaABAg,0,0,2013-06-09T21:49:16Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-06-09,250
That's because it is low budget. Its an independent(indie) film.,UgxmpCCRs7U9NrLB5rZ4AaABAg,0,0,2013-06-06T07:49:44Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-06-06,253
"my son and i , love the film the fast and the furius",Ugx-ltKW3wGNZPuQSRd4AaABAg,0,0,2013-03-31T20:40:44Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-03-31,320
notice how the critics haven't even watched the movie,UgzxniVYOzR06q8JXgR4AaABAg,0,1,2013-03-24T14:24:00Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-03-24,327
Can't wait to see this,UgxSDE4Vb-wRw_T_Wy54AaABAg,0,0,2013-03-10T06:14:15Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-03-10,341
Layer Cake also had a budget of 6-7 million. ,Ugyw_ipS6ht4DywFuAt4AaABAg,0,0,2013-02-14T23:11:08Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-14,365
i guess you didnt watch the whole trailer.. it was crowed funded,UgxpjufOywaFhAhXimp4AaABAg,0,0,2013-02-14T22:20:52Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-14,365
"""Think of Tomorrow"" by Leitbur. you can find them on bandcamp.",Ugzn8xHuJWDBDt8H2jF4AaABAg,0,0,2013-02-14T22:08:58Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-14,365
These guys are definitely fans of Drive,UgymgdJFDzdICUO1PlJ4AaABAg,0,0,2013-02-14T06:00:16Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-14,365
i am sorry but this looks so cheap,Ugz2R6XLryDTnRgjcbJ4AaABAg,0,0,2013-02-14T05:08:37Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-14,365
"thnx for the trailer but the movie not god

",UgxmKAC49Yaj6jXXnjx4AaABAg,0,0,2013-02-13T23:41:10Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
Actually it looks more like every generic drug thriller ever.,Ugy5g2Opx9ybCww4nW94AaABAg,0,1,2013-02-13T20:57:46Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
"i agree "" looks like shit' and is ""going to be a bad movie"" LOL who wrote these reviews has a hidden message ROFL",Ugz0EGoVCOjfUDKCXgp4AaABAg,0,0,2013-02-13T15:29:27Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
duran duran I think but I don't know the song,Ugym3Ab6yvAFzhkKAE54AaABAg,0,0,2013-02-13T06:59:18Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
What was that song at the end? Anyone?,UgwWgiVj2QTpTWmswOt4AaABAg,1,0,2013-02-13T06:25:45Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
"Gotta love YouTube. The place where any idiot can share his opinion, even if it is just three words.",Ugxt49Ijcb38sbRblpt4AaABAg,0,0,2013-02-13T04:27:27Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
LOOKS SHIT!!!!,UgzERhqesbcTORL5-O94AaABAg,0,0,2013-02-13T04:13:10Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
Looks like shit,Ugz4dXkW874_QS88yzd4AaABAg,0,0,2013-02-13T04:11:51Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
PS3 has better graphics,UgwGKIMjDvTCuflgEVN4AaABAg,0,0,2013-02-13T04:03:12Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
"Why does the main character remind me of Nathan Drake from Uncharted?
",UgwDA20bhNScLJCShGl4AaABAg,0,1,2013-02-13T00:44:08Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
I didn't know Ricky Martin did movies now .....she bang she bang,UgxC53jpFQLgsemjI1J4AaABAg,0,0,2013-02-13T00:23:13Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
HAA! I thought it was Turtle for a minute. I'd check this flick out.,UgxU_V5yQqc3bSQNRxh4AaABAg,0,0,2013-02-13T00:08:23Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
Looks pretty cool. ,UgzHjaPGwXpIzg4W-TB4AaABAg,0,0,2013-02-13T00:06:32Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
Check out. 8bitcitadel.  For a real movie,UgxYpIhskJlplalLh5R4AaABAg,0,0,2013-02-13T00:03:28Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-13,366
"00:10 - ""Get outta here you goddamn loch-ness monsta! I ain't got no one fiddy!""",UgyWkzpTev1OOZEQu554AaABAg,0,0,2013-02-12T23:58:20Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-12,367
Turtle look alike,Ugy5cE_eQqMLk6hvXyd4AaABAg,0,0,2013-02-12T23:48:18Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-12,367
Fuck yeah Inception horns!,UgzI46QcQhfKllsz7uh4AaABAg,0,0,2013-02-12T23:46:17Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-12,367
TURTLE,UgxkintaSMPKOCdAYJp4AaABAg,0,0,2013-02-12T23:45:55Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-12,367
JUST SAY NO.,UgwODqnqcmVTAFOz6E14AaABAg,0,0,2013-02-12T23:43:11Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-12,367
"Low budget, but looks awesome",UgyP8Mkns2LN0GBEzYF4AaABAg,0,0,2013-02-12T23:35:37Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-12,367
"Evil guy insult main character he unloads gun and has a fist fight, top tier intelligence here",UgysDudqC6cBe_gJImV4AaABAg,0,0,2013-02-12T23:34:55Z,HkhZRt6P7bM,2014-02-14,https://www.imdb.com/title/tt2090488/?ref_=adv_li_tt,2013-02-12,367
Just watched SOMM this week. looking forward to this one! ,UggDcdLWWv9FX3gCoAEC,0,1,2015-02-06T23:59:50Z,H0mFgDgZIb4,2016-01-29,https://www.imdb.com/title/tt5161502/?ref_=adv_li_tt,2015-02-06,357
Perhaps inspired by Red Obsession?,Uggjh-3p3U2FeHgCoAEC,1,0,2015-01-28T04:51:47Z,H0mFgDgZIb4,2016-01-29,https://www.imdb.com/title/tt5161502/?ref_=adv_li_tt,2015-01-28,366
Justin Long does not age!,UgxPiWsQjx3rpeOmTCR4AaABAg,0,6,2019-11-15T02:31:41Z,O-JuxJFYOFw,2020-11-15,https://www.imdb.com/title/tt7187768/?ref_=adv_li_tt,2019-11-15,366
Safe Spaces?,Ugxu53_NcBmMoIC9ZjR4AaABAg,0,3,2019-11-13T21:58:52Z,O-JuxJFYOFw,2020-11-15,https://www.imdb.com/title/tt7187768/?ref_=adv_li_tt,2019-11-13,368
looks refreshing,Ugzq808Gp8W7WEQTahV4AaABAg,0,3,2019-11-13T18:27:30Z,O-JuxJFYOFw,2020-11-15,https://www.imdb.com/title/tt7187768/?ref_=adv_li_tt,2019-11-13,368
That doesn't look tired at all.,Ugya4FZRvWJwOLdvHjJ4AaABAg,0,1,2017-11-30T00:25:45Z,KNobHkZR7ac,2018-10-04,https://www.imdb.com/title/tt6590488/?ref_=adv_li_tt,2017-11-30,308
http://strandreleasing.com/films/guidance/,UghGVB3yOBDNX3gCoAEC,0,0,2015-08-17T23:20:45Z,dLm0d_3uj4I,2015-08-21,https://www.imdb.com/title/tt3369248/?ref_=adv_li_tt,2015-08-17,4
Such a good movie,Ugjn_dWN8acFk3gCoAEC,0,2,2015-08-15T14:30:17Z,dLm0d_3uj4I,2015-08-21,https://www.imdb.com/title/tt3369248/?ref_=adv_li_tt,2015-08-15,6
Where can I watch this?! ,UgivM8uYmwXouXgCoAEC,1,0,2015-06-26T05:19:49Z,dLm0d_3uj4I,2015-08-21,https://www.imdb.com/title/tt3369248/?ref_=adv_li_tt,2015-06-26,56
This guy has been hilarious for 30 years. You Can't Do That On Television. Look it up.,UghCsLJ1XhQ_9XgCoAEC,0,1,2014-10-08T02:22:06Z,dLm0d_3uj4I,2015-08-21,https://www.imdb.com/title/tt3369248/?ref_=adv_li_tt,2014-10-08,317
"At some point, if P.S. Hoffman ever needs to be played by anyone, looks like Pat Mills is the man for the job.",UgjkKzTSew-uMHgCoAEC,0,0,2014-08-29T09:50:27Z,dLm0d_3uj4I,2015-08-21,https://www.imdb.com/title/tt3369248/?ref_=adv_li_tt,2014-08-29,357
Ooh the trailer is pretty good!,UghXIGqB9pP_0HgCoAEC,0,1,2014-08-15T10:19:31Z,dLm0d_3uj4I,2015-08-21,https://www.imdb.com/title/tt3369248/?ref_=adv_li_tt,2014-08-15,371
dumb bitches,UggfFOpuErKlJXgCoAEC,0,0,2016-11-22T14:15:21Z,vNl0nQ_ChsM,2017-10-13,https://www.imdb.com/title/tt4494094/?ref_=adv_li_tt,2016-11-22,325
"This movie was written by a guy after being ignored at thanksgiving by his niece because she was texting her friends so instead of thinking ""man i bet kids like their friends more than their screenwriter uncles"" he thought ""mahh evil technology!! If only technology were gone then we'd have family again!!""",UghoyjclDVhxSngCoAEC,0,1,2016-10-26T18:05:54Z,vNl0nQ_ChsM,2017-10-13,https://www.imdb.com/title/tt4494094/?ref_=adv_li_tt,2016-10-26,352
"Wow.... how long ago was this movie made? How old are those phones? I spot at 0:36 an old Blackberry Storm 9530 that was released back in 2008!! 

Yes, this bothered me that much that I had to pause the video and research what model it was! I knew it was a Blackberry, because I used to own several of them, I just forgot about that specific one lol.",UgiWPY2If4Z-0XgCoAEC,0,3,2016-10-15T05:50:17Z,vNl0nQ_ChsM,2017-10-13,https://www.imdb.com/title/tt4494094/?ref_=adv_li_tt,2016-10-15,363
"This film sadly is a less dramatic, not well known actors version of disconnect",UggegDB8tIypEngCoAEC,0,0,2016-10-03T05:50:33Z,vNl0nQ_ChsM,2017-10-13,https://www.imdb.com/title/tt4494094/?ref_=adv_li_tt,2016-10-03,375
I thought this shit looked terrible and then I heard that song in the end,UgiWhr-Naho-KHgCoAEC,0,3,2016-10-01T17:13:04Z,vNl0nQ_ChsM,2017-10-13,https://www.imdb.com/title/tt4494094/?ref_=adv_li_tt,2016-10-01,377
Lifetime Movie coming this November 18th,UgjbFzuwWfxb6HgCoAEC,0,1,2016-10-01T16:35:31Z,vNl0nQ_ChsM,2017-10-13,https://www.imdb.com/title/tt4494094/?ref_=adv_li_tt,2016-10-01,377
